물품별_AI순위,전체_AI순위,candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,AI예측점수,대표물품,제조업체,공급품목등록후_경과일수,공급품목등록후_경과일수_log,업체_등록품목수,업체_동일대분류등록수,업체_동일분류공급품목수,업체_동일중분류등록수,업체_동일소분류등록수,업체_대표물품등록수,업체_제조품목등록수,품목_공급업체수,품목_대표물품업체수,품목_제조업체수,품목_제조업체비율,품목_대표물품비율,품목_평균참가업체수,품목_평균참가업체수_log,품목_경쟁강도,이전전체낙찰건수,이전동일품목낙찰건수,해당물품_과거낙찰건수,이전동일대분류낙찰건수,최근365일낙찰건수,최근낙찰일_경과일수,최근낙찰일_경과일수_log,이전낙찰금액합계_log,참가업체수_log,물품번호_prefix2,물품번호_prefix4,물품번호_prefix6,창업기업,장애인표준사업장,사회적기업,부정당제재,제재종료후_경과일수,제재종료후_경과일수_log
3,226,500,4014169401,제수밸브,3253301264,3253301264,미정유통,0.014232,0.0,0.0,268.0,5.594711379601839,1048.0,50.0,16.0,16.0,5.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,7.0,0.0,0.0,0.0,3.0,197.0,5.288267030694535,19.99791554981183,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
4,230,473,4014169401,제수밸브,1084674027,1084674027,한컴퍼니,0.013841,0.0,0.0,268.0,5.594711379601839,907.0,49.0,16.0,16.0,5.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,11.0,0.0,0.0,0.0,4.0,137.0,4.927253685157205,21.288737037018947,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
5,242,459,4014169401,제수밸브,3294700944,3294700944,우주유통,0.011808,0.0,0.0,268.0,5.594711379601839,909.0,49.0,16.0,16.0,5.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,19.0,0.0,0.0,0.0,2.0,200.0,5.303304908059076,20.616570145771657,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
6,247,491,4014169401,제수밸브,6276300509,6276300509,이루리,0.011026,0.0,0.0,264.0,5.579729825986222,909.0,52.0,20.0,20.0,5.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,2.0,226.0,5.424950017481403,20.237834613606434,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
7,250,467,4014169401,제수밸브,4031435175,4031435175,세화,0.01082,0.0,0.0,268.0,5.594711379601839,424.0,21.0,6.0,6.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,13.0,0.0,0.0,0.0,4.0,148.0,5.003946305945459,21.004052481086063,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
8,252,451,4014169401,제수밸브,8278602014,8278602014,주식회사 혼정보통신,0.010787,0.0,0.0,757.0,6.630683385642372,550.0,28.0,9.0,9.0,8.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,69.0,0.0,0.0,0.0,7.0,191.0,5.2574953720277815,21.98506464302589,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
9,264,453,4014169401,제수밸브,6978702327,6978702327,주식회사 크리스탈소프트,0.009479,0.0,0.0,757.0,6.630683385642372,710.0,28.0,7.0,7.0,6.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,45.0,0.0,0.0,0.0,9.0,150.0,5.017279836814924,21.51739492036517,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
10,265,452,4014169401,제수밸브,7278602368,7278602368,주식회사 숨,0.009371,0.0,0.0,757.0,6.630683385642372,596.0,29.0,10.0,10.0,7.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,48.0,0.0,0.0,0.0,4.0,165.0,5.111987788356544,21.692833985055888,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
11,273,471,4014169401,제수밸브,5494300900,5494300900,심이유통,0.008828,0.0,0.0,268.0,5.594711379601839,232.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,12.0,0.0,0.0,1.0,2.0,156.0,5.056245805348308,19.72267129658136,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
12,285,454,4014169401,제수밸브,2078802795,2078802795,주식회사 클라우드소프트,0.007775,0.0,0.0,755.0,6.628041376179533,711.0,29.0,7.0,7.0,6.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,41.0,0.0,0.0,0.0,6.0,193.0,5.267858159063328,21.429539536553,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
13,306,477,4014169401,제수밸브,5500201944,5500201944,엔와이씨(NYC),0.006817,0.0,0.0,267.0,5.5909869805108565,578.0,30.0,12.0,12.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,2.0,187.0,5.236441962829949,20.518457453157346,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
14,307,488,4014169401,제수밸브,4530901680,4530901680,케이시라,0.006754,0.0,0.0,268.0,5.594711379601839,783.0,52.0,19.0,19.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,2.0,283.0,5.648974238161206,20.55583887213572,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
15,308,479,4014169401,제수밸브,2963400907,2963400907,재이컴퍼니,0.006747,0.0,0.0,268.0,5.594711379601839,562.0,35.0,13.0,13.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,3.0,199.0,5.298317366548036,20.116801408551538,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
16,314,489,4014169401,제수밸브,4801701799,4801701799,와이에스컴퍼니,0.006384,0.0,0.0,264.0,5.579729825986222,543.0,32.0,9.0,9.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,2.0,183.0,5.214935757608986,20.374006422848083,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
17,319,466,4014169401,제수밸브,4410801337,4410801337,엔플,0.006261,0.0,0.0,268.0,5.594711379601839,436.0,25.0,7.0,7.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,13.0,0.0,0.0,0.0,2.0,234.0,5.459585514144159,21.15329455550339,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
18,324,496,4014169401,제수밸브,7850902363,7850902363,레몬,0.006126,0.0,0.0,268.0,5.594711379601839,2042.0,106.0,41.0,41.0,11.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,0.0,407.0,6.0112671744041615,19.49004954976055,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
19,325,478,4014169401,제수밸브,4991402199,4991402199,제이에이치물산,0.006095,0.0,0.0,268.0,5.594711379601839,210.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,2.0,134.0,4.90527477843843,20.242896306910282,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
20,332,482,4014169401,제수밸브,3201402122,3201402122,나도상사,0.005709,0.0,0.0,268.0,5.594711379601839,230.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,0.0,474.0,6.163314804034641,19.820259058868427,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
21,334,468,4014169401,제수밸브,3303500956,3303500956,제이유컴퍼니,0.00564,0.0,0.0,268.0,5.594711379601839,210.0,8.0,3.0,3.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,13.0,0.0,0.0,0.0,1.0,152.0,5.030437921392435,19.781180162764667,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
22,335,493,4014169401,제수밸브,6083693694,6083693694,재동상사,0.005616,0.0,0.0,267.0,5.5909869805108565,561.0,34.0,13.0,13.0,5.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,2.0,130.0,4.875197323201151,19.88246594124114,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
23,336,474,4014169401,제수밸브,6850301723,6850301723,대호컴퍼니,0.0056,0.0,0.0,268.0,5.594711379601839,478.0,28.0,10.0,10.0,3.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,11.0,0.0,0.0,0.0,2.0,298.0,5.700443573390686,21.100370860017733,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
24,344,457,4014169401,제수밸브,1222645933,1222645933,디자인 청호,0.005354,0.0,0.0,754.0,6.626717749249025,118.0,7.0,3.0,3.0,1.0,0.0,20.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,22.0,0.0,0.0,0.0,4.0,226.0,5.424950017481403,22.12690481157709,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
25,348,461,4014169401,제수밸브,6068623843,6068623843,주식회사 태원엠티,0.005274,0.0,0.0,266.0,5.58724865840025,227.0,16.0,9.0,9.0,4.0,0.0,1.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,18.0,0.0,0.0,0.0,6.0,186.0,5.231108616854587,21.169287308778095,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
26,360,481,4014169401,제수밸브,7035400363,7035400363,그린유통,0.004881,0.0,0.0,268.0,5.594711379601839,227.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,1.0,323.0,5.780743515792329,19.91942625367081,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
27,364,495,4014169401,제수밸브,2292003061,2292003061,엘라시스템,0.0048,0.0,0.0,268.0,5.594711379601839,217.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,1.0,232.0,5.4510384535657,19.816343288787884,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
28,368,485,4014169401,제수밸브,2338601340,2338601340,창조토건주식회사,0.0047,0.0,0.0,757.0,6.630683385642372,363.0,18.0,5.0,5.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,9.0,0.0,0.0,0.0,3.0,193.0,5.267858159063328,20.0373014760624,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
29,389,472,4014169401,제수밸브,7022701500,7022701500,골드굿즈,0.004193,0.0,0.0,265.0,5.583496308781699,721.0,36.0,10.0,10.0,4.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,12.0,0.0,0.0,0.0,0.0,439.0,6.0867747269123065,19.714519904042316,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
30,391,456,4014169401,제수밸브,8022301103,8022301103,엔에이치물산,0.004163,0.0,0.0,268.0,5.594711379601839,234.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,23.0,0.0,0.0,0.0,1.0,205.0,5.327876168789581,20.472951671788366,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
31,392,458,4014169401,제수밸브,4552701341,4552701341,선양인터,0.004163,0.0,0.0,268.0,5.594711379601839,232.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,22.0,0.0,0.0,0.0,1.0,206.0,5.332718793265369,20.2910462477948,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
32,395,492,4014169401,제수밸브,6945900481,6945900481,비앤와이컴퍼니,0.004044,0.0,0.0,268.0,5.594711379601839,199.0,8.0,3.0,3.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,1.0,331.0,5.805134968916488,20.03775451090445,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
33,400,484,4014169401,제수밸브,7245500542,7245500542,씨지테크,0.003959,0.0,0.0,268.0,5.594711379601839,194.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,9.0,0.0,0.0,0.0,1.0,204.0,5.3230099791384085,20.323433377148515,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
34,412,480,4014169401,제수밸브,7761201564,7761201564,솜이네,0.003824,0.0,0.0,268.0,5.594711379601839,227.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,3.0,236.0,5.4680601411351315,20.091526239373497,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
35,422,483,4014169401,제수밸브,4154400910,4154400910,히또컴퍼니,0.003651,0.0,0.0,268.0,5.594711379601839,1138.0,42.0,14.0,14.0,5.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,10.0,0.0,0.0,0.0,1.0,303.0,5.717027701406222,19.576954699366695,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
36,426,476,4014169401,제수밸브,3081801330,3081801330,봄상사,0.003527,0.0,0.0,268.0,5.594711379601839,226.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,11.0,0.0,0.0,0.0,1.0,317.0,5.762051382780177,20.222762291758524,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
37,429,464,4014169401,제수밸브,6132721977,6132721977,나이스컴퍼니,0.003511,0.0,0.0,268.0,5.594711379601839,274.0,13.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,14.0,0.0,0.0,0.0,1.0,164.0,5.10594547390058,20.30195492102669,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
38,434,497,4014169401,제수밸브,5081296304,5081296304,달란트(talent)상사,0.003443,0.0,0.0,268.0,5.594711379601839,1116.0,48.0,16.0,16.0,5.0,1.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,1.0,358.0,5.883322388488279,19.137576879754203,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
39,436,470,4014169401,제수밸브,2876200380,2876200380,고호상사,0.003396,0.0,0.0,268.0,5.594711379601839,229.0,10.0,5.0,5.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,12.0,0.0,0.0,0.0,1.0,192.0,5.262690188904886,20.311734595498617,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
40,447,460,4014169401,제수밸브,2608603243,2608603243,주식회사 와이에스제이,0.003199,0.0,0.0,757.0,6.630683385642372,289.0,13.0,4.0,4.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,19.0,0.0,0.0,0.0,5.0,171.0,5.147494476813453,20.581406307172184,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
41,451,494,4014169401,제수밸브,8472101169,8472101169,대일컴퍼니,0.003103,0.0,0.0,268.0,5.594711379601839,509.0,32.0,11.0,11.0,3.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,0.0,688.0,6.535241271013659,19.82471624867618,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
42,456,499,4014169401,제수밸브,4164200700,4164200700,건영,0.003021,0.0,0.0,267.0,5.5909869805108565,468.0,28.0,10.0,10.0,3.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,7.0,0.0,0.0,0.0,0.0,603.0,6.403574197934815,20.165414171281864,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
43,457,465,4014169401,제수밸브,8800301895,8800301895,베어영컴퍼니,0.002918,0.0,0.0,268.0,5.594711379601839,503.0,29.0,11.0,11.0,3.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,14.0,0.0,0.0,0.0,1.0,239.0,5.480638923341991,20.241551528081427,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
44,458,490,4014169401,제수밸브,3973600790,3973600790,레버너스,0.002918,0.0,0.0,264.0,5.579729825986222,677.0,37.0,15.0,15.0,3.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,8.0,0.0,0.0,0.0,1.0,318.0,5.765191102784844,20.325146908961084,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
45,463,469,4014169401,제수밸브,8466000619,8466000619,정욱,0.00286,0.0,0.0,268.0,5.594711379601839,694.0,35.0,10.0,10.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,12.0,0.0,0.0,0.0,1.0,247.0,5.5134287461649825,20.704198584755666,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
46,468,475,4014169401,제수밸브,2111395806,2111395806,에그코리아,0.002804,0.0,0.0,264.0,5.579729825986222,638.0,34.0,12.0,12.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,11.0,0.0,0.0,0.0,1.0,172.0,5.153291594497779,20.481449834464566,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
47,472,498,4014169401,제수밸브,2362501649,2362501649,영재유통,0.002712,0.0,0.0,266.0,5.58724865840025,1319.0,59.0,20.0,20.0,6.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,7.0,0.0,0.0,0.0,0.0,366.0,5.905361848054571,20.26900179836839,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
48,478,487,4014169401,제수밸브,6803001364,6803001364,아프로플러스,0.002563,0.0,0.0,267.0,5.5909869805108565,708.0,38.0,9.0,9.0,4.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,9.0,0.0,0.0,0.0,0.0,421.0,6.045005314036012,19.14735744789905,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
49,493,455,4014169401,제수밸브,3328802499,3328802499,주식회사 루트텍,0.002124,0.0,0.0,757.0,6.630683385642372,504.0,15.0,4.0,4.0,2.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,35.0,0.0,0.0,0.0,1.0,345.0,5.846438775057724,21.21858131628369,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
50,498,463,4014169401,제수밸브,2791401150,2791401150,가우정인,0.001878,0.0,0.0,151.0,5.0238805208462765,5095.0,81.0,29.0,29.0,6.0,0.0,0.0,518.0,2.0,2.0,0.003861003861003861,0.003861003861003861,2.56,1.269760544863939,0.004942084942084942,15.0,0.0,0.0,0.0,0.0,495.0,6.206575926724928,20.6110926129568,0.0,40.0,4014.0,401416.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,258,4015150501,정량펌프,2632300779,2632300779,천지하이텍,0.814433,0.0,1.0,1116.0,7.018401799069201,4.0,4.0,4.0,4.0,4.0,0.0,3.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,18.0,2.0,2.0,8.0,2.0,150.0,5.017279836814924,20.889844167764355,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,292,4015150501,정량펌프,4188116911,4188116911,유한회사 일도엔지니어링,0.716573,0.0,1.0,618.0,6.428105272684596,1.0,1.0,1.0,1.0,1.0,0.0,1.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,6.0,0.0,0.0,0.0,0.0,696.0,6.546785410760524,21.431610252814536,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,300,4015150501,정량펌프,8468101781,8468101781,(주)나인티에스,0.68597,0.0,1.0,1241.0,7.124478262493424,19.0,19.0,19.0,19.0,19.0,1.0,13.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,6.0,1.0,1.0,1.0,1.0,171.0,5.147494476813453,19.292167183306123,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
4,21,275,4015150501,정량펌프,2988102360,2988102360,주식회사 아이수(i-su Inc.),0.65437,0.0,1.0,1474.0,7.29641326877392,13.0,13.0,13.0,13.0,13.0,1.0,13.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,9.0,0.0,0.0,2.0,3.0,144.0,4.976733742420574,20.529921533478948,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
5,28,279,4015150501,정량펌프,1131581453,1131581453,동양펌프,0.51686,0.0,1.0,870.0,6.769641976852503,11.0,11.0,11.0,11.0,11.0,0.0,11.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,8.0,0.0,0.0,3.0,2.0,169.0,5.135798437050262,21.539454561607347,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
6,32,260,4015150501,정량펌프,5688200569,5688200569,사단법인 벗나래복지회사업단,0.459177,0.0,1.0,515.0,6.246106765481563,31.0,14.0,14.0,14.0,14.0,2.0,28.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,17.0,0.0,0.0,4.0,12.0,143.0,4.969813299576001,22.077472474805386,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
7,55,270,4015150501,정량펌프,1348646550,1348646550,주식회사청솔엠테크,0.320296,0.0,0.0,397.0,5.986452005284438,3.0,1.0,1.0,1.0,1.0,0.0,0.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,10.0,0.0,0.0,0.0,2.0,193.0,5.267858159063328,21.398093027070754,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
8,158,259,4015150501,정량펌프,5728702483,5728702483,주식회사 케이제이에스랩,0.032455,0.0,0.0,400.0,5.993961427306569,49.0,2.0,1.0,1.0,1.0,0.0,0.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,18.0,0.0,0.0,1.0,3.0,155.0,5.049856007249537,20.675987168940903,0.0,40.0,4015.0,401515.0,0.0,0.0,1.0,0.0,0.0,0.0
9,237,253,4015150501,정량펌프,4098615290,4098615290,(주)서린사이언스,0.012626,0.0,0.0,746.0,6.616065185132817,38.0,3.0,1.0,1.0,1.0,0.0,0.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,47.0,0.0,0.0,0.0,7.0,263.0,5.575949103146316,21.857001707296178,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
10,248,257,4015150501,정량펌프,4020263826,4020263826,바이오필,0.010972,0.0,0.0,746.0,6.616065185132817,49.0,1.0,1.0,1.0,1.0,0.0,0.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,20.0,0.0,0.0,0.0,4.0,169.0,5.135798437050262,20.699092810372843,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
11,253,278,4015150501,정량펌프,3826700550,3826700550,헤븐산업,0.010646,0.0,0.0,393.0,5.976350909297934,47.0,2.0,1.0,1.0,1.0,0.0,0.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,9.0,0.0,0.0,0.0,1.0,278.0,5.631211781821365,19.17159411667315,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
12,258,274,4015150501,정량펌프,1308182281,1308182281,주식회사 상아엠에스디,0.010027,0.0,0.0,390.0,5.968707559985366,134.0,8.0,4.0,4.0,2.0,1.0,27.0,829.0,7.0,17.0,0.020506634499396863,0.008443908323281062,23.753846153846155,3.2089808770967463,0.02865361417834277,9.0,0.0,0.0,0.0,1.0,281.0,5.641907070938114,21.116506976518373,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
